职位,公司,薪资,城市,经验,学历,公司性质,公司规模,公司领域,职位详情页,公司详情页
销售（服装 B/C端）综合薪资8-20k+高提成,深圳市蝶讯网科技股份有限公司,5千-1万,广州·海珠区,1年,初中及以下,民营,500-1000人,服装/纺织/皮革,https://jobs.51job.com/guangzhou/147880520.html?s=sou_sou_soulb&t=0_0&req=2ab80d4c562e9438ba1a1b05786e8c19,https://jobs.51job.com/all/coB2NUNgdkDjRRNVAwVTQ.html
Overseas HRBP--C & B,富士康科技集团准时达供应链管理(深圳总部),15-25万/年,上海·长宁区,3-4年,本科,外资（非欧美）,5000-10000人,贸易/进出口,https://jobs.51job.com/shanghai/147073929.html?s=sou_sou_soulb&t=0_0&req=bd423c176b02dbda8434adc2d516fffb,https://jobs.51job.com/all/coVDFWNQRmVm1RNlcxVDM.html
嵌入式软件工程师,卫圣康医学科技（江苏）有限公司,2-3万,上海·静安区,5-7年,本科,民营,50-150人,医疗设备/器械,https://jobs.51job.com/shanghai/131824620.html?s=sou_sou_soulb&t=0_0&req=d2946f2e760be3ce7edc5ec6654087fb,https://jobs.51job.com/all/coCWoFaVI2U2sEYFQ2XDo.html
Linux-C,中讯志远（武汉）科技有限公司,0.8-1万,北京·海淀区,2年,大专,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/beijing/132529277.html?s=sou_sou_soulb&t=0_0&req=303b858c6501fc3added205b5c028018,https://jobs.51job.com/all/coVDFQMlY1AToCYwVnVDg.html
企划 助理,喜士多便利店C-STORE-零售业-连锁,5-7千·13薪,上海·静安区,1年,大专,民营,1000-5000人,互联网/电子商务,https://jobs.51job.com/shanghai/143296107.html?s=sou_sou_soulb&t=0_0&req=78c7fb5b441d37a8ff82e58120fa9613,https://jobs.51job.com/all/coAmZVMFM1ATlVNAVh.html
C端营销总经理,江西台德智慧科技有限公司,5-9万·13薪,东莞·凤岗镇,5-7年,本科,民营,1000-5000人,家具/家电/玩具/礼品,https://jobs.51job.com/shenzhen/148522218.html?s=sou_sou_soulb&t=0_1&req=8cbdbd339fd256cfc18fa3d43a647839,https://jobs.51job.com/all/coBmZSMwBrBzoPbwdnAWM.html
Linux C/C++ 高级软件工程师（IPSEC方向）(WG),格尔软件股份有限公司,2.4-3万,上海·静安区,3-4年,本科,已上市,500-1000人,互联网/电子商务,https://jobs.51job.com/shanghai/139641606.html?s=sou_sou_soulb&t=0_0&req=9f043739f3b7715c1831ff98c8bf06cb,https://jobs.51job.com/all/coCG9QNgdtATcFYFcx.html
研发工程师（C/C++）,上海电气分布式能源科技有限公司,20-35万/年,上海·闵行区,3-4年,本科,国企,,,https://jobs.51job.com/shanghai/147528333.html?s=sou_sou_soulb&t=0_0&req=9f043739f3b7715c1831ff98c8bf06cb,https://jobs.51job.com/all/coAGNRNgdnUWkDYwdmVjI.html
C/C++开发工程师,北京聘多多科技有限公司,1.8-3.6万·15薪,上海·浦东新区,1年,大专,民营,500-1000人,计算机软件,https://jobs.51job.com/shanghai/136256510.html?s=sou_sou_soulb&t=0_0&req=329f0854c639b6a4f2ff94e6ec91240e,https://jobs.51job.com/all/coVjZQNFMxBTkDZgBiB2I.html
助理 采购,喜士多便利店C-STORE-零售业-连锁,5.5-7千·13薪,上海·静安区,1年,大专,民营,1000-5000人,互联网/电子商务,https://jobs.51job.com/shanghai/136048224.html?s=sou_sou_soulb&t=0_0&req=78c7fb5b441d37a8ff82e58120fa9613,https://jobs.51job.com/all/coAmZVMFM1ATlVNAVh.html
储备 采购,喜士多便利店C-STORE-零售业-连锁,5.5-7千·13薪,上海·静安区,1年,大专,民营,1000-5000人,互联网/电子商务,https://jobs.51job.com/shanghai/84896122.html?s=sou_sou_soulb&t=0_0&req=78c7fb5b441d37a8ff82e58120fa9613,https://jobs.51job.com/all/coAmZVMFM1ATlVNAVh.html
软件研发工程师,深圳市正奇环境科技有限公司,2.5-5万,深圳·南山区,3-4年,硕士,民营,50-150人,仪器仪表/工业自动化,https://jobs.51job.com/shenzhen/142973549.html?s=sou_sou_soulb&t=0_0&req=78c7fb5b441d37a8ff82e58120fa9613,https://jobs.51job.com/all/coUjACYFM3Bz4CZwNlVzI.html
软件工程师（高薪资）,深圳市人彩科技有限公司,1-2万,深圳·宝安区,无需经验,本科,民营,少于50人,互联网/电子商务,https://jobs.51job.com/shenzhen/143084738.html?s=sou_sou_soulb&t=0_0&req=78c7fb5b441d37a8ff82e58120fa9613,https://jobs.51job.com/all/coVDRSMVAxAj0PYlQ0Uzc.html
ARM软件工程师,深圳市星卡科技股份有限公司,1-2万,深圳·龙岗区,2年,本科,民营,150-500人,汽车,https://jobs.51job.com/shenzhen/148567913.html?s=sou_sou_soulb&t=0_0&req=78c7fb5b441d37a8ff82e58120fa9613,https://jobs.51job.com/all/coUjJUNARnVmpVMVQ3VTI.html
保底1万直招纯开车C证司机,苏州微微行汽车服务有限公司,1-1.5万,上海·闵行区,1年,初中及以下,外资（欧美）,50-150人,计算机软件,https://jobs.51job.com/shanghai/140541741.html?s=sou_sou_soulb&t=0_0&req=affa603b2a856680c1fdec0f1ecfde2b,https://jobs.51job.com/all/coBGUBZ1EzDjdTMwZhAGA.html
Linux嵌入式开发工程师（C/C++）,通维数码科技（上海）有限公司,1.2-2万,上海,2年,本科,外资（欧美）,150-500人,计算机软件,https://jobs.51job.com/shanghai/113034711.html?s=sou_sou_soulb&t=0_0&req=affa603b2a856680c1fdec0f1ecfde2b,https://jobs.51job.com/all/coVTJcOAdsU2UGZQxmVDk.html
C/C++软件开发工程师,中国航空无线电电子研究所,1.5-2.5万,上海,1年,硕士,国企,1000-5000人,电子技术/半导体/集成电路,https://jobs.51job.com/shanghai/147333820.html?s=sou_sou_soulb&t=0_0&req=fe335b123a4214a647c969f87147d942,https://jobs.51job.com/all/coBGQFYAJiUmQOYwZjB2Y.html
C照货运司机/年薪150000,广州市润达物流有限公司,1.1-1.6万,广州·海珠区,无需经验,,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/guangzhou/145863790.html?s=sou_sou_soulb&t=0_0&req=2ab80d4c562e9438ba1a1b05786e8c19,https://jobs.51job.com/all/coVTQFZQRnVmBTMwFrUDA.html
EP RD 电子开发工程师 上海,西门子(中国)有限公司 SLC (A&C),1.5-2万,上海·金山区,2年,本科,外资（欧美）,,金融/投资/证券,https://jobs.51job.com/shanghai/141060663.html?s=sou_sou_soulb&t=0_0&req=33b71ddf349671b276eea91af431591b,https://jobs.51job.com/all/coBWFUNQdkBDJVMQBnVDA.html
C/C++软件工程师,深圳市佳创视讯技术股份有限公司,8千-1.6万,深圳·南山区,1年,本科,民营,150-500人,计算机软件,https://jobs.51job.com/shenzhen/133490331.html?s=sou_sou_soulb&t=0_0&req=bb34ad5478b88485fb70cb88c5ab52cc,https://jobs.51job.com/all/coVDNQNAVvDjlVMQZi.html
急招C照货车司机,广州市润达物流有限公司,1.1-1.6万,广州,无需经验,,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/guangzhou/146511010.html?s=sou_sou_soulb&t=0_0&req=550ee338d9365ec5a6e5c09a67951dea,https://jobs.51job.com/all/coVTQFZQRnVmBTMwFrUDA.html
嵌入式QT开发软件工程师（初级）,广州市华懋科技发展有限公司,6千-1万,广州·天河区,1年,本科,民营,少于50人,通信/电信/网络设备,https://jobs.51job.com/guangzhou/141104390.html?s=sou_sou_soulb&t=0_0&req=65914dc62b76ab7ab86df6d8949b5c47,https://jobs.51job.com/all/coA2FRPQdnAzkHa1M2Uj8.html
影像应用软件工程师,英望科技（山东）有限公司,2-3万,深圳·龙华区,3-4年,本科,民营,150-500人,,https://jobs.51job.com/shenzhen/148587882.html?s=sou_sou_soulb&t=0_0&req=78c7fb5b441d37a8ff82e58120fa9613,https://jobs.51job.com/all/coBWVcMABkUWYOaQZhUzE.html
外贸专员-无责底薪7K,深圳市恒天伟业科技有限公司,7千-1.4万·13薪,深圳·南山区,2年,大专,民营,150-500人,贸易/进出口,https://jobs.51job.com/shenzhen/147306534.html?s=sou_sou_soulb&t=0_0&req=6b4bdc78e43dad45f766a734d3946819,https://jobs.51job.com/all/coUjYCZQdlADwEZlE6AGI.html
招高德C证司机（公司配车）,哼哈出行（广州）网约车服务有限公司,1-1.5万,广州·白云区,无需经验,,民营,50-150人,汽车,https://jobs.51job.com/guangzhou/141379287.html?s=sou_sou_soulb&t=0_0&req=dc9590f47931ad16d04136da2fb5aeaf,https://jobs.51job.com/all/coAWFUNVc0DjcFYFMzUjA.html
嵌入式C/C++软件工程师,广州致远电子股份有限公司,1.3-2.5万·13薪,广州·天河区,1年,本科,民营,500-1000人,仪器仪表/工业自动化,https://jobs.51job.com/guangzhou/140024095.html?s=sou_sou_soulb&t=0_0&req=d9a5ffc314eb3bf4b83b30bc25034296,https://jobs.51job.com/all/coAm1VMl8-Aj8GY1Qy.html
闵行区高薪急聘C照货运司机,上海胡楼物流有限公司,1.2-1.8万,上海·闵行区,无需经验,,民营,50-150人,交通/运输/物流,https://jobs.51job.com/shanghai/142585487.html?s=sou_sou_soulb&t=0_0&req=d9a5ffc314eb3bf4b83b30bc25034296,https://jobs.51job.com/all/coUzJRNlAxAjsDb1c2VTI.html
保底1万免费住宿招C证司机,苏州微微行汽车服务有限公司,1-1.5万,上海·闵行区,1年,初中及以下,外资（欧美）,50-150人,计算机软件,https://jobs.51job.com/hengyang/140462102.html?s=sou_sou_soulb&t=0_0&req=d9a5ffc314eb3bf4b83b30bc25034296,https://jobs.51job.com/all/coBGUBZ1EzDjdTMwZhAGA.html
平均日薪600/C照货运司机,广州市润达物流有限公司,1.1-1.6万,广州·荔湾区,无需经验,,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/guangzhou/145863846.html?s=sou_sou_soulb&t=0_0&req=1bcfe17bf941d8041497cc359d2a9683,https://jobs.51job.com/all/coVTQFZQRnVmBTMwFrUDA.html
硬件工程师,清航空天（北京）科技有限公司,1.2-1.7万,北京·大兴区,3-4年,本科,民营,50-150人,机械/设备/重工,https://jobs.51job.com/beijing/143898247.html?s=sou_sou_soulb&t=0_0&req=0f26112955d876a098fbfac401e2eca3,https://jobs.51job.com/all/coAWBXMVY8VGxUMQ1qXTw.html
物流司机,广东云嘉美好生活实业有限公司,4-6千,广州·天河区,1年,中技/中专,民营,150-500人,酒店/旅游,https://jobs.51job.com/guangzhou/145235020.html?s=sou_sou_soulb&t=0_0&req=4996d671aa01649769b8c4f4dac88369,https://jobs.51job.com/all/coB2YBYFc2BTwPaQZtAGI.html
国际C端运营,深圳市五洲科麦电子有限公司,5千-1万,深圳·龙岗区,1年,大专,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/142683342.html?s=sou_sou_soulb&t=0_0&req=8cbdbd339fd256cfc18fa3d43a647839,https://jobs.51job.com/all/coA2FVNlY8UmoBZwZtVzQ.html
C/C++软件工程师,广州芯德通信科技股份有限公司,8千-1.5万,广州·黄埔区,无需经验,本科,合资,150-500人,,https://jobs.51job.com/guangzhou/137708101.html?s=sou_sou_soulb&t=0_0&req=e141a0c460eb3662f53158654148b8ec,https://jobs.51job.com/all/coBWFTNAJoU2wHZgJkVDg.html
月薪一万急招C证三年司机,约个车汽车服务（深圳）有限公司,8.5千-1.5万,深圳·南山区,3-4年,,民营,,计算机软件,https://jobs.51job.com/shenzhen/147370399.html?s=sou_sou_soulb&t=0_0&req=85a78d7b6047250f8a41d23d6e4506fc,https://jobs.51job.com/all/coUTBcOl41BDkOaQVkBWc.html
BMC工程师,深圳市同泰怡信息技术有限公司,2-2.5万,深圳·南山区,2年,本科,民营,150-500人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shenzhen/128342234.html?s=sou_sou_soulb&t=0_0&req=65914dc62b76ab7ab86df6d8949b5c47,https://jobs.51job.com/all/coBWddPAJnBDsDZlQ2B2U.html
Software Engineer 软件开发工程师 (MJ000030),维宁尔（中国）电子有限公司,20-36万/年,上海·闵行区,3-4年,本科,外资（欧美）,1000-5000人,,https://jobs.51job.com/shanghai/141862623.html?s=sou_sou_soulb&t=0_0&req=65914dc62b76ab7ab86df6d8949b5c47,https://jobs.51job.com/all/coVjVXM1Y8BD8EZAZtVTQ.html
嵌入式软件工程师,记忆科技（深圳）有限公司,2-4万·16薪,成都,5-7年,本科,合资,1000-5000人,电子技术/半导体/集成电路,https://jobs.51job.com/chengdu/141679276.html?s=sou_sou_soulb&t=0_0&req=78c7fb5b441d37a8ff82e58120fa9613,https://jobs.51job.com/all/coBGdUNwRiBDgEaQdgB2Q.html
linux c/c++开发工程师（异构应用）(J10605),曙光信息产业股份有限公司,1.8-2.5万,郑州·中原区,3-4年,本科,国企,1000-5000人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/beijing/140461225.html?s=sou_sou_soulb&t=0_1&req=9f043739f3b7715c1831ff98c8bf06cb,https://jobs.51job.com/all/coUzcFZQJlAjgGZ1My.html
C照货运司机配送不装卸,智诚物流供应链（深圳）有限公司,8.5千-1.3万,深圳·龙岗区,无需经验,初中及以下,民营,,贸易/进出口,https://jobs.51job.com/shenzhen/147717324.html?s=sou_sou_soulb&t=0_0&req=fa1ad86adcc338a44d0d5b7c2df1847c,https://jobs.51job.com/all/coAmNRN1QxVGMEaQRiVjM.html
Linux C研发工程师,北京凝思软件股份有限公司四川分公司,1.5-2.5万,成都·高新区,5-7年,本科,民营,150-500人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/chengdu/118913363.html?s=sou_sou_soulb&t=0_0&req=d28eabdc540eb7199a1f1756656b615b,https://jobs.51job.com/all/coVDdTMFc2U2lRNABhXD8.html
安卓高级系统工程师 (MJ000904),深圳市新国都支付技术有限公司,3-4万·14薪,深圳·南山区,5-7年,本科,已上市,500-1000人,,https://jobs.51job.com/shenzhen/142405591.html?s=sou_sou_soulb&t=0_0&req=59d69dedb59f851bd6d1a93b184e0c23,https://jobs.51job.com/all/coUTJcOwViAj0FYgNnUzE.html
软件设计工程师（半导体设备）,芯恺半导体设备（徐州）有限责任公司,2.2-3.3万·14薪,上海·青浦区,2年,本科,合资,50-150人,,https://jobs.51job.com/shanghai/147117030.html?s=sou_sou_soulb&t=0_0&req=59d69dedb59f851bd6d1a93b184e0c23,https://jobs.51job.com/all/coVjcCZV46VmgGZlcxVzc.html
路由软件开发工程师,珠海迈科智能科技股份有限公司,1-2万·13薪,成都,2年,本科,民营,1000-5000人,电子技术/半导体/集成电路,https://jobs.51job.com/chengdu/140784565.html?s=sou_sou_soulb&t=0_0&req=89b8a9defe1d60d53dc9f4ed1d265235,https://jobs.51job.com/all/coAGRTP1U0AjxUOQBjAWI.html
iOS开发工程师,中山奥凯华泰电子有限公司深圳分公司,10-20万/年,深圳·宝安区,2年,大专,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/141344539.html?s=sou_sou_soulb&t=0_0&req=89b8a9defe1d60d53dc9f4ed1d265235,https://jobs.51job.com/all/coB2dRMANhVWJTMgVuAW0.html
高级嵌入式软件工程师（双休）,深圳市安帕尔科技有限公司,2-2.4万,深圳·龙华区,5-7年,本科,民营,150-500人,批发/零售,https://jobs.51job.com/shenzhen/147036312.html?s=sou_sou_soulb&t=0_0&req=89b8a9defe1d60d53dc9f4ed1d265235,https://jobs.51job.com/all/coBWVdMAdnVmoGagFlBWU.html
中高级软件工程师（标准设备）,深圳市万相源科技有限公司,9千-1.8万,深圳·龙岗区,3-4年,本科,民营,少于50人,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/142980736.html?s=sou_sou_soulb&t=0_0&req=89b8a9defe1d60d53dc9f4ed1d265235,https://jobs.51job.com/all/coVTBWNVQxUW9TNABiUjY.html
Android framework工程师,惠州市源医科技有限公司,1-2万,成都·武侯区,1年,本科,民营,150-500人,通信/电信/网络设备,https://jobs.51job.com/chengdu/140449658.html?s=sou_sou_soulb&t=0_0&req=0f26112955d876a098fbfac401e2eca3,https://jobs.51job.com/all/coVjVQMVU-ADhUNgRjBWg.html
Linux软件工程师,上海嘉强自动化技术有限公司,1-1.5万,上海·闵行区,1年,本科,民营,150-500人,机械/设备/重工,https://jobs.51job.com/shanghai/85083057.html?s=sou_sou_soulb&t=0_0&req=0f26112955d876a098fbfac401e2eca3,https://jobs.51job.com/all/coUzdcO1QwBzsBbFM5BWI.html
嵌入式软件开发工程师,盯盯拍（深圳）技术股份有限公司,1-1.5万·13薪,深圳·南山区,1年,本科,民营,150-500人,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/119419643.html?s=sou_sou_soulb&t=0_0&req=0f26112955d876a098fbfac401e2eca3,https://jobs.51job.com/all/coAGVVNVc8VGsEYlEzUTI.html
c/c++开发工程师,杭州四维映射软件有限公司,26-45万/年,杭州·余杭区,2年,本科,民营,50-150人,计算机软件,https://jobs.51job.com/shanghai/147288688.html?s=sou_sou_soulb&t=0_1&req=ff1793716e6ed1b5a93c6c03b13f7269,https://jobs.51job.com/all/coCGkHZQBgAzkHZAdiBWU.html
Radio SW Developer,迈韦尼通讯技术（上海）有限公司,2-4万·13薪,上海·长宁区,5-7年,本科,外资（欧美）,1000-5000人,通信/电信/网络设备,https://jobs.51job.com/shanghai/145832796.html?s=sou_sou_soulb&t=0_0&req=afee8f93b6033ce5251f052d88ab775f,https://jobs.51job.com/all/coA2dRNgJnAz4OalY9VjE.html
C/C++开发工程师,深圳市金证科技股份有限公司,1.5-3万,深圳·南山区,2年,本科,已上市,5000-10000人,金融/投资/证券,https://jobs.51job.com/shenzhen/143920256.html?s=sou_sou_soulb&t=0_0&req=2ab80d4c562e9438ba1a1b05786e8c19,https://jobs.51job.com/all/coBWIHZ141Vm5RNA1v.html
售后服务专员C,中国平安人寿保险股份有限公司四川分公司,5-8千,成都·郫都区,1年,中技/中专,合资,,金融/投资/证券,https://jobs.51job.com/chengdu/146739320.html?s=sou_sou_soulb&t=0_0&req=bd423c176b02dbda8434adc2d516fffb,https://jobs.51job.com/all/coBGVWNwRiUW8GYgdgUzc.html
"Senior Merchandising Manager,C&S Knit - 针织服装",康廷宝（上海）贸易有限公司,2.3-3.2万,上海·徐汇区,10年以上,本科,外资（非欧美）,150-500人,,https://jobs.51job.com/shanghai/144387330.html?s=sou_sou_soulb&t=0_0&req=d9a5ffc314eb3bf4b83b30bc25034296,https://jobs.51job.com/all/coVjhcOwVnAz8CYAJn.html
C语言开发工程师,中软国际科技服务有限公司,1.5-2万,深圳·福田区,5-7年,本科,合资,10000人以上,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shenzhen/147721371.html?s=sou_sou_soulb&t=0_0&req=d2946f2e760be3ce7edc5ec6654087fb,https://jobs.51job.com/all/coA2cCY1cxBj1UNlAyB2Y.html
驾驶员,禺高控股集团有限公司,5.5-6.5千,北京·门头沟区,5-7年,高中,民营,,多元化业务集团公司,https://jobs.51job.com/beijing/147995234.html?s=sou_sou_soulb&t=0_0&req=d2946f2e760be3ce7edc5ec6654087fb,https://jobs.51job.com/all/coAmNQM1I5BzBWMAxrAGc.html
应用工程师,广州微嵌标识科技有限公司,1-2万,广州·黄埔区,2年,大专,民营,50-150人,机械/设备/重工,https://jobs.51job.com/guangzhou/136201421.html?s=sou_sou_soulb&t=0_0&req=d2946f2e760be3ce7edc5ec6654087fb,https://jobs.51job.com/all/coB2VXOlU_Az9UMgdtVDM.html
嵌入式软件工程师,深圳森云智能科技有限公司,1.2-2.4万,深圳·南山区,1年,本科,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/147990665.html?s=sou_sou_soulb&t=0_0&req=d2946f2e760be3ce7edc5ec6654087fb,https://jobs.51job.com/all/coAGNVNwNkBTNVMgBrAWU.html
c/c++软件开发,上海网擎信息系统有限公司,1.6-3万,上海·杨浦区,3-4年,本科,民营,,通信/电信/网络设备,https://jobs.51job.com/wuhan/146822196.html?s=sou_sou_soulb&t=0_0&req=329f0854c639b6a4f2ff94e6ec91240e,https://jobs.51job.com/all/coB2ZSNVI2BTpSNAFnVjA.html
代驾司机,江苏快拍立信网络科技有限公司,500元/天,深圳·龙华区,1年,,民营,150-500人,生活服务,https://jobs.51job.com/shenzhen/140786390.html?s=sou_sou_soulb&t=0_0&req=89b8a9defe1d60d53dc9f4ed1d265235,https://jobs.51job.com/all/coAmBQPQRmADpRNABqVjs.html
嵌入式开发经理,上海维宏电子科技股份有限公司,3-6万·14薪,上海,10年以上,本科,已上市,500-1000人,仪器仪表/工业自动化,https://jobs.51job.com/shanghai/145321777.html?s=sou_sou_soulb&t=0_0&req=89b8a9defe1d60d53dc9f4ed1d265235,https://jobs.51job.com/all/coUTUCYF4_UmRWN1M0UjQ.html
逆向软件工程师,珠海迈科智能科技股份有限公司,2.5-3万·13薪,成都,3-4年,本科,民营,1000-5000人,电子技术/半导体/集成电路,https://jobs.51job.com/chengdu/140784468.html?s=sou_sou_soulb&t=0_0&req=89b8a9defe1d60d53dc9f4ed1d265235,https://jobs.51job.com/all/coAGRTP1U0AjxUOQBjAWI.html
机器视觉软件工程师,博众精工科技股份有限公司,1.5-3万,北京·朝阳区,无需经验,本科,民营,5000-10000人,仪器仪表/工业自动化,https://jobs.51job.com/beijing/118819211.html?s=sou_sou_soulb&t=0_0&req=89b8a9defe1d60d53dc9f4ed1d265235,https://jobs.51job.com/all/coAWVVNgBjUmtSPgxpVTg.html
C猎头顾问（成都锦江区）01,东莞市耀星网络技术有限公司,6.5千-1.3万,成都·锦江区,2年,本科,民营,50-150人,专业服务(咨询、人力资源、财会),https://jobs.51job.com/dongguan/140398652.html?s=sou_sou_soulb&t=0_0&req=5bd7dfd0388156902e22f57b8cc4ca46,https://jobs.51job.com/all/coA2JXMV88BzsOaANiAWI.html
嵌入c开发-外派紫光恒越-北京-HR006,云尖信息技术有限公司,1-2万·14薪,北京·海淀区,无需经验,本科,民营,1000-5000人,计算机硬件,https://jobs.51job.com/beijing/146270769.html?s=sou_sou_soulb&t=0_0&req=520fdbffc0809516f7997a027c6b11a7,https://jobs.51job.com/all/coUTFSNl81Um4OaAxsXTo.html
C/C++ 软件开发工程师,上海仪博仪器有限公司,1-2万·13薪,上海·闵行区,2年,大专,民营,少于50人,电子技术/半导体/集成电路,https://jobs.51job.com/shanghai/145102433.html?s=sou_sou_soulb&t=0_0&req=870dc2f99fedf56bda15f51b8015f10b,https://jobs.51job.com/all/coAmddPFczUWsBZg1nAWM.html
滴滴司机,明信新能源（广州）有限公司,8千-1.6万,广州,1年,初中及以下,合资,500-1000人,生活服务,https://jobs.51job.com/guangzhou/145295994.html?s=sou_sou_soulb&t=0_0&req=65914dc62b76ab7ab86df6d8949b5c47,https://jobs.51job.com/all/coBGRUMwNgUW9WMwJpUzA.html
图像处理算法工程师（ISP方向）,北京锐思智芯科技有限公司,2.8-4万·14薪,深圳·南山区,3-4年,本科,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/145202956.html?s=sou_sou_soulb&t=0_0&req=f46a35619149145d9a318298c01a724b,https://jobs.51job.com/all/coUzMGYFE2Bz4FYAJmBWE.html
研发(嵌入式应用),深圳市锐驰曼科技发展有限公司,8千-1.5万,深圳·龙岗区,2年,本科,民营,150-500人,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/129975464.html?s=sou_sou_soulb&t=0_0&req=d2946f2e760be3ce7edc5ec6654087fb,https://jobs.51job.com/all/coBmRXNlExBTNRMgFnXDA.html
c/c++软件开发,上海网擎信息系统有限公司,1.6-3万,上海·杨浦区,3-4年,本科,民营,,通信/电信/网络设备,https://jobs.51job.com/xian/146822197.html?s=sou_sou_soulb&t=0_0&req=d9840d9404ff168d68d2310a66e00a62,https://jobs.51job.com/all/coB2ZSNVI2BTpSNAFnVjA.html
市场营销专员,85度c,6-7千,上海·徐汇区,1年,大专,外资（非欧美）,10000人以上,餐饮业,https://jobs.51job.com/shanghai/144319879.html?s=sou_sou_soulb&t=0_0&req=303b858c6501fc3added205b5c028018,https://jobs.51job.com/all/coBmJQNVEzBToPagBhVjA.html
C端营销总监,苏州清听声学科技有限公司,1.5-3万,上海·普陀区,5-7年,本科,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/shanghai/145650308.html?s=sou_sou_soulb&t=0_0&req=303b858c6501fc3added205b5c028018,https://jobs.51job.com/all/coBWACYARuAzsFZQBnVzM.html
C/C++/QT开发工程师,南京雷电信息技术有限公司,1.2-2万·14薪,成都·青羊区,2年,本科,民营,50-150人,计算机软件,https://jobs.51job.com/chengdu/125529201.html?s=sou_sou_soulb&t=0_0&req=303b858c6501fc3added205b5c028018,https://jobs.51job.com/all/coUTRdOwRmAz4OY1YwBWI.html
C端产品经理,中讯志远（武汉）科技有限公司,1-1.5万,北京·海淀区,3-4年,大专,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/beijing/137370347.html?s=sou_sou_soulb&t=0_0&req=303b858c6501fc3added205b5c028018,https://jobs.51job.com/all/coVDFQMlY1AToCYwVnVDg.html
废水处理技术员/操作员,联能科技（深圳）有限公司,5-5.5千,深圳·宝安区,3-4年,高中,外资（非欧美）,1000-5000人,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/148321356.html?s=sou_sou_soulb&t=0_0&req=6b4bdc78e43dad45f766a734d3946819,https://jobs.51job.com/all/coBGMHYgRiBTNRNVA2VDQ.html
电气控制工程师,C&D Technologies美国西恩迪技术有限公司,1-2万,上海·奉贤区,8-9年,大专,外资（欧美）,500-1000人,机械/设备/重工,https://jobs.51job.com/shanghai/126154330.html?s=sou_sou_soulb&t=0_0&req=6b4bdc78e43dad45f766a734d3946819,https://jobs.51job.com/all/coUzRRNQNoUWkDbwZm.html
EP RD 电子开发工程师 上海,西门子(中国)有限公司 SLC (A&C),1.5-2万,上海·金山区,2年,本科,外资（欧美）,,金融/投资/证券,https://jobs.51job.com/shanghai/141060663.html?s=sou_sou_soulb&t=0_0&req=6b4bdc78e43dad45f766a734d3946819,https://jobs.51job.com/all/coBWFUNQdkBDJVMQBnVDA.html
外贸业务员-底薪7K-周末双休,深圳市恒天伟业科技有限公司,7千-1.4万·13薪,深圳·南山区,2年,大专,民营,150-500人,贸易/进出口,https://jobs.51job.com/shenzhen/147653259.html?s=sou_sou_soulb&t=0_0&req=6b4bdc78e43dad45f766a734d3946819,https://jobs.51job.com/all/coUjYCZQdlADwEZlE6AGI.html
Normal-测试工程师（C）,上海择仕信息科技有限公司,2-2.5万,上海·虹口区,3-4年,本科,民营,150-500人,计算机软件,https://jobs.51job.com/shanghai/144316284.html?s=sou_sou_soulb&t=0_0&req=329f0854c639b6a4f2ff94e6ec91240e,https://jobs.51job.com/all/coA2NTNlQzDjAOaFQ1VjY.html
软件工程师,上海豫兴电子科技有限公司,1.5-3万,上海·青浦区,2年,本科,民营,50-150人,汽车零配件,https://jobs.51job.com/shanghai/141052330.html?s=sou_sou_soulb&t=0_0&req=0f26112955d876a098fbfac401e2eca3,https://jobs.51job.com/all/coUTNdMVQzAjhWNlQxXDA.html
C++开发工程师,上海传慎医疗器材有限公司,1.5-2.5万,上海·闵行区,3-4年,本科,民营,50-150人,医疗设备/器械,https://jobs.51job.com/shanghai/121192027.html?s=sou_sou_soulb&t=0_0&req=0f26112955d876a098fbfac401e2eca3,https://jobs.51job.com/all/coCG1VMVEzVW9VOQVuUTY.html
嵌入式软件开发工程师,上海微电子装备（集团）股份有限公司,1.5-2.5万,上海·浦东新区,1年,本科,合资,1000-5000人,机械/设备/重工,https://jobs.51job.com/shanghai/101623569.html?s=sou_sou_soulb&t=0_0&req=0f26112955d876a098fbfac401e2eca3,https://jobs.51job.com/all/coBmNdOF85BztWNQZg.html
